63_43_9_19___5_1_12	0.0445762
63_43_9_19___5_1_12	0.0531952
63_43_37_19___5_1_12	0.0463857
63_43_9_19___5_1_12	0.0419952
63_43_9_19___5_1_12	0.045081
63_43_9_19___5_1_12	0.0534905
63_43_9_19___5_1_12	0.0661333
63_43_9_19___5_1_12	0.047019
63_43_9_19___5_1_12	0.0455048
27_17_9_19___5_1_12	0.0476571
63_43_9_27___5_1_12	0.0475143
63_43_9_19___5_1_12	0.0439714
63_43_9_19___5_1_12	0.074981
63_43_9_19___5_1_12	0.0459714
27_22_31_59___5_1_12	0.0511905
63_43_9_19___5_1_12	0.0489333
63_43_9_19___5_1_12	0.0572333
63_43_9_19___5_1_12	0.0458238
63_43_9_19___5_1_12	0.0422381
27_17_31_59___5_1_12	0.0542571
63_43_9_19___5_1_12	0.0506095
63_43_25_19___5_1_12	0.0508905
63_43_9_19___5_1_12	0.0522571
27_17_31_59___5_1_12	0.0553571
63_43_9_19___5_1_12	0.0448143
63_43_25_19___5_1_12	0.0448095
63_43_9_19___5_1_12	0.0520952
63_43_9_19___5_1_12	0.0454571
27_17_31_59___5_1_12	0.0484333
27_17_31_59___5_1_12	0.0583524
63_43_9_19___5_1_12	0.0511048
63_43_31_59___5_1_12	0.0526095
27_17_31_59___5_1_12	0.0462238
63_43_9_19___5_1_12	0.0512952
63_43_9_19___5_1_12	0.0523429
27_17_31_59___5_1_12	0.0494048
63_43_9_19___5_1_12	0.0486762
63_43_9_19___5_1_12	0.0499714
63_43_9_19___5_1_12	0.054419
63_43_9_6___5_1_12	0.11059
63_43_9_19___5_1_12	0.0505619
63_43_9_19___5_1_12	0.0518619
63_43_9_19___5_1_12	0.0474333
35_43_9_19___5_1_12	0.0554429
63_43_9_19___5_1_12	0.0524
63_17_9_19___5_1_12	0.0441143
63_43_9_19___5_1_12	0.0461857
63_43_9_19___5_1_12	0.0545524
27_17_31_1___5_1_12	0.0607476
63_43_9_19___5_1_12	0.0573857
63_43_9_19___5_1_12	0.0488
0_43_9_19___5_1_12	0.0520333
63_43_9_19___5_1_12	0.052381
63_43_9_19___5_1_12	0.0441476
27_17_31_59___5_1_12	0.0567333
